name,goals,bigChancesCreated,bigChancesMissed,assists,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,goalConversionPercentage,penaltyConceded,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,dispossessed,wasFouled,fouls,dribbledPast,offsides,blockedShots,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,totalLongBalls,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,cluster
Luka Modri?,-0.5628376709607439,0.5673945088235802,-0.2895065699421397,-0.12359530448799821,-0.47228969546467103,1.1917363015188163,-0.21054574618245064,1.141488155118565,1.0160617497419897,0.29297441156880577,1.6807339294416774,1.4461899721653342,0.3346695429704342,0.3969951495482914,0.5067625407336129,-0.677886676331242,0.5483206880229864,-0.3338167165110181,-0.3350803724789106,-0.3105211188443821,-0.06435793198095865,-0.4243606412224211,-0.42864738085982707,-0.3698003363452532,0.08129892243610762,0.10620842690668121,0.1894465558716687,-0.5927461443572101,-0.03140338322066642,-0.17868924538296008,-0.472513473088455,-0.6348118057112007,0.10880834766424051,-0.5229078676523105,1.1863138187635947,1.1957724936369625,-0.8577423235839242,0.047845628114223895,0.36506354982404404,-0.7859390192964527,0.28152695152249824,-0.5862038258129599,-0.6303033292574854,0.2949098840110723,0.2171555484474653,-0.3293145144510472,-0.5250849465848269,-1.0879981023514864,0.6311683027510729,-0.283146563941554,0.29315702730591375,1.3953516203705787,0
Julian Weigl,-0.5173805360264417,-0.6450811040995791,-0.3846523727093199,-1.0431800043040313,-0.8352309513685483,2.078104092410082,-0.20267137193382567,2.0088679974134123,1.2846517307293317,1.6549202406021501,1.5631589214368582,0.3568464211050405,-0.9394662430840249,-0.3101868140709463,1.6109179093437622,1.5817504897839136,-0.4538039053313576,1.372174890211474,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-0.8607414970803768,-0.7588172904105885,-0.8874350937842571,0.9934141761245314,1.1251431108494554,1.2374383938633626,0.8966946188203068,1.033714811825909,-0.06740520926853343,-0.472513473088455,-0.7784937772845856,0.8589041046126626,-0.5229078676523105,1.5371283769654427,1.1668973876230668,-0.38042781601672915,-0.48256767018823005,0.9714978302943814,0.6265672107490103,0.8147767922920123,-0.7592668106947732,-1.016155787074379,-1.0950132677534048,-0.5004901612901441,-0.8047106983348691,-0.2674190494079208,-0.32896620506764435,0.9125221911495406,-0.283146563941554,1.5980161267923185,1.2437925028388572,0
Jordi Alba,-0.6718072994595115,0.29445447653066176,-0.3812692703092484,0.5876203045699608,-0.24653161723799175,1.4842676409337927,0.9600955770624354,1.558318147968778,0.7626140657547645,0.6685449537638608,1.7337348692732297,1.2953977081003303,0.655189617494294,-0.5450196524909665,-0.35996578301301685,-0.18210606029024892,-0.18757814662118644,-0.40273926150674694,-0.3350803724789106,-0.40014450284257363,-0.4057037743843702,-0.8210729255049174,-0.6945823172320618,-0.8828741170342159,-0.7984571405692825,0.03923639156474358,-0.41409999541023984,-1.4196018676765625,-0.11308620513232563,-0.5947203344247051,-0.472513473088455,-0.6086224499322788,-0.4504978576193771,-0.5229078676523105,-0.38407691672581973,-0.7176665705742058,0.023304132963290244,-0.8215171161459792,-1.021312367593269,-0.9593079820947435,-0.030659722261327543,0.161467854305508,0.3523931005782359,0.6910309825779986,-0.4764804999098485,-0.04073183437330432,-1.082172437106438,-0.9156741812707664,-0.11164326189175891,-0.283146563941554,0.733479688800376,1.6188084439497887,0
Javier Mascherano,-0.8293560481785212,-1.0157029263368047,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,1.8632709219089416,-0.3198476487621922,1.7857522487029769,1.46689088281611,1.813728700686741,1.0070530872818364,-0.11480703056823423,-0.9458923472774998,-0.5576009979541819,-0.48824815351840994,1.3077920772457083,1.9900723765313229,0.1572436172618366,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-1.0065260011412231,-0.8827887890810812,-1.0433906320236277,0.056585013734661585,0.227775498678189,-0.6400784586142849,-0.08903829792466486,0.08505027374896564,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,2.840432864008425,1.1634276389951421,-0.23546262320628594,-0.8707860862692178,-0.6051160593930537,-0.6749568657630954,0.32533763858809217,-0.7592668106947732,0.9893608603610663,-0.9373541238557932,-0.6862504645284142,-0.8698302822919036,-0.8966505661792116,-0.5019142733370344,1.9270031684543227,-0.283146563941554,1.7761687022696904,0.6927011092914315,0
Ivan Rakiti?,-0.25536985635476395,0.1775979902934571,-0.25622573524524783,-0.05295012706840107,-0.2129371918741848,1.3474181081152357,0.06623907524162452,1.324619683501284,0.8622722339136115,0.6971251397017945,1.475351527300613,0.8789725329765044,-0.23568099881761215,-0.7042167860391695,-0.5004655222357102,-0.3215169671220671,0.08344960126009511,0.5857814035348095,-0.3350803724789106,-0.21460968776288455,0.4091820644945713,-0.13327063298125072,-0.15938297448854163,-0.08538301995392984,-0.5425350224918224,-0.5209219771924258,-0.16738528638463704,-0.9411715599699423,-0.5627231880648784,0.38629124607767856,-0.472513473088455,-0.4690536926130889,0.7540496414512392,-0.5229078676523105,0.4967524976613652,0.9705686339510172,-0.8371428351462464,-0.4795822474788555,0.16932940337208996,0.0966678202200953,0.4439440171243197,-0.7592668106947732,-0.18516625014205323,-0.21503158965800193,-0.5467411743773345,-0.28291885435133257,-0.32186605809111174,-0.4303452681637422,0.08241321464053908,-0.283146563941554,0.7217371380840358,1.2244717811816108,0
Harry Winks,-0.8293560481785212,-0.6122448144811516,-0.7227214739783848,-1.0431800043040313,-1.067457196402238,1.282020482983398,-0.8933321117991838,1.153425841614772,1.4285576311012644,0.9537840312853467,1.0480274684746387,0.5437092611064707,-0.36932055437056416,-0.04486545632660879,0.9045318689649643,0.3416866518656679,-0.14737851819438663,-0.9575017376195926,-0.3350803724789106,-0.4329095595495944,-0.3939182355430129,-0.8290811284211346,-1.0035136186099423,-0.516286320050683,0.14579367480584157,0.9348491061987844,2.249740107207896,-0.22318655739777507,1.1074254522185751,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,0.76599568179513,1.1558080050956065,-0.6133566790367321,-0.24168772662787638,0.04520827447613475,-0.7840864283299973,-0.3290056669480289,-0.5387381699372765,-0.032796827673429514,-0.44032116244040065,-0.2135388561291276,-0.5134797322129437,-0.9295482418885195,-1.0781555406823213,0.25771539606822597,-0.283146563941554,0.8869552619943846,0.7378478142689959,0
Sergi Roberto,-0.4406246607950404,-0.7847996481045846,-0.30147664658389556,-1.0431800043040313,-0.7780959263587209,0.8295641436000213,-0.5469149037731768,0.7498343927955061,1.0569359114686787,0.07281982624660836,1.3121169559085994,0.996290579133032,-0.6694356529184314,-0.04325109217185319,0.6876735762854034,0.32187318557145383,-0.2613402606456547,-0.12158126739495118,-0.3350803724789106,-0.4512512426045551,0.002140013589993974,-0.6392417086657837,-0.4699396801705435,-0.7753006894653297,0.20837382513977576,0.7545620886981086,-0.16907696706040815,-0.1389007045264563,0.49950228980175926,-0.05542077450783865,-0.472513473088455,-0.35935800314963046,-0.4504978576193771,-0.5229078676523105,-0.9446619402436777,0.2686007521570331,-0.4414593832509554,-0.1804997186028764,0.24554944728808398,-0.6422259226963406,-0.25497273223257333,-0.5068451393634116,-0.4533692214227333,-0.7073310247602266,-0.1559800974218215,-0.3526747994633034,-0.5293163781723808,-0.41185919087185463,-0.9802820757501295,-0.283146563941554,0.046429612121037994,1.049865889829179,0
Sergio Busquets,-0.8293560481785212,-0.364348905011685,-0.5741855153863593,-0.8067071946470294,-0.9654249556951748,2.0945768059718906,-0.6650430919739009,1.9732869560458821,1.4596442731309427,1.2699871760054624,2.0462914641569805,0.8405898861689179,-0.18248201784122092,-0.6159801110196012,1.8208345155786663,1.497586912410265,0.21537816114939792,0.7493384723146402,-0.3350803724789106,-0.8303516037534752,-1.3535978389752237,-1.0296823369779629,-0.9497580345859676,-1.0094561705384657,0.5823816442477863,0.7066721372339861,0.14547191131584017,0.6758062599416801,0.4558282450247014,-1.0261599823581984,-0.472513473088455,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,1.4577431423338276,1.478560161586554,-0.643211655307732,-0.4837796628451575,0.5544697389938243,0.4945637100523099,1.1511809551024963,-0.7592668106947732,-0.2223747369232851,-0.16092541008351807,-0.7767166347307324,-0.8908894681711721,-0.0030866821761584254,0.35186414161910884,0.6653491460936023,-0.283146563941554,1.2282481605308098,1.5729121701772584,0
Fred,-0.569743916902907,-0.09045799381546034,-0.7227214739783848,-0.14742435680306723,-0.4877121745930499,0.7538182381973284,0.39281226937231023,0.780830282202976,0.6013169760746305,0.5886382153055905,0.563062080801326,0.3995229532122765,-0.14751731644701946,0.45839706091980914,0.05083018429622672,0.9576703371226455,0.1395625768834265,0.3766826508774738,-0.3350803724789106,-0.6278075237166332,1.5254409713214085,-0.44492844077584587,-0.49445014388236697,-0.3318118620009005,0.9572841301146053,-0.34284592529723196,-1.5399022039443995,0.28319558309677156,-0.4462876292510036,-0.7065750579374513,-0.472513473088455,-0.7784937772845856,0.6391281574693375,-0.5229078676523105,1.575692631859636,0.9751986943834183,-0.6687950384958457,1.1570984297992057,0.4317739324870015,0.02617265850466386,1.519848295944539,-0.7592668106947732,0.29933294989880016,-0.12536445801862006,0.213632179578262,-0.6925842938815581,0.5366330109359366,-0.9365241250283436,1.0050167395670433,-0.283146563941554,0.6579520116942936,0.37439264379714293,0
Thiago Alcántara,0.2281922834820629,1.4969974210241956,-0.14972071197796574,1.3894358951099706,0.7693678927299064,2.1022310234610604,0.2927929266179097,2.08783776391188,1.0792524151054017,0.8046664205270069,2.650416842759284,2.283766572061727,1.4037310719728573,0.9449847622639523,0.8969268656833231,1.764825358922291,1.046010790213543,0.0766421903187326,-0.3350803724789106,-0.07403046647883817,0.29195068355920384,-0.16824702052819357,-0.17403122334843318,-0.1415433680372382,1.5189734968698207,0.5027673545541762,0.21269559045511877,1.4918873749861612,0.4211425239562893,0.7073028884333527,-0.472513473088455,0.1717260760024204,0.28928021956190186,0.156771981107196,2.599596851749127,1.274471158415999,-0.7933870537494692,0.4902624678403815,0.16891669875089088,0.28611240172258123,1.353899071795387,-0.30145605252560626,-0.7609778707764023,1.4523372634809348,0.5535066568048438,-0.17075299334286353,0.6123019557555641,-0.07504447934627731,1.6470765121288327,-0.283146563941554,0.738320668973697,2.4121380411493707,0
Toni Kroos,-0.5857410167641165,0.5760558300016376,-0.7227214739783848,0.007519834718466792,-0.43276535519046583,2.0829131866793933,-1.3674846568222023,1.8833649432065367,1.7263909484221944,0.803216258956467,2.761303015536572,2.1318945056211254,2.295168520314711,-0.6454238572877141,1.2934514367202439,0.4114863393112005,-0.5688104653678705,-0.6756824054771418,-0.3350803724789106,2.5432749819781098,1.032458705991931,-0.35304691297913704,-0.38250963130856874,-0.27549902522811,0.030154583871357263,0.6075772723687709,0.35816350819698783,-0.5072102976189768,0.5894830474440141,-0.4509071184181114,-0.472513473088455,-0.5158245457875691,-0.4504978576193771,-0.5229078676523105,2.8509505097429155,1.858460635015891,-1.0033350267855032,-0.6667818871544601,0.6014478185739305,-0.6177109847291377,1.0885616517641206,-0.5219806731145783,-0.5752881699905472,2.294868211447097,-0.7538968004964489,1.9272799157347322,-0.8775943904209482,-1.1315647480729025,1.5370551536751893,-0.283146563941554,0.7296613550866858,2.486391792436406,0
Thiago Motta,-0.8293560481785212,-0.6482021312328031,-0.3874992715551468,-1.0431800043040313,-1.067457196402238,3.6796096406935233,0.23362384942858275,3.6232450453520295,1.581339302396746,3.075067954350151,2.64465333119694,0.47450315008486693,-0.5433391053390275,-0.614535685392954,1.3077050335570939,0.3465559787305316,-1.0431523645406728,1.34709650473228,-0.3350803724789106,-0.5890043426587706,1.2055477699214239,-0.5094107999598633,-1.0035136186099423,0.16323953543298123,-0.2674565723330102,-0.40799014225764346,0.6429238189454204,-0.22873356320345353,0.04393806470180894,-1.0261599823581984,1.5439453416083477,-0.7784937772845856,-0.4504978576193771,-0.5229078676523105,1.3289091909943762,1.215629156612456,-0.5423220782247496,-0.3380807341953699,-0.018965971403107025,-0.032554268030389064,1.1348910069009317,-0.7592668106947732,0.10349327433303532,-0.6907483070249494,-0.7201201333009887,-0.8695187742771913,-0.318682992140871,-0.5750036909101415,0.7537393317955725,-0.283146563941554,3.0179377039787316,2.202551703206339,0
Sven Kums,0.0039547173286516015,-0.5207231215325661,-0.27121708941087896,0.39443161211036737,0.1731313913683708,1.3413361679548454,0.8513515356039718,1.4064349687885396,0.8870568608127104,0.9688898644224081,1.1368049752993699,0.8205468755807444,-0.45353870338685565,0.1122238284411654,0.6846192341060783,0.8024926507400424,-0.20147631354906204,-0.014958443028851973,4.187635741307636,-0.3427525743533592,1.3335050506349664,-0.4544847569612854,-0.34991076124889164,-0.5316054595918911,0.521199538327632,-0.6599030215242225,-0.5107287952458579,0.11741739777033747,-0.7642810494569319,0.41197217770773886,2.243416407313433,0.1199938780260677,-0.4504978576193771,-0.5229078676523105,2.513072266399611,1.1588483609241156,-0.2874960066670268,0.0036601188386126303,0.1941857858083999,0.417839442895771,1.2419070902012659,-0.4887127671688286,0.19027136572749787,-0.43660440682040963,-0.16205958316670901,-0.547005365268177,0.045446622862313345,-0.6438961591153525,1.7648691545911763,-0.283146563941554,0.9368594172697067,1.0706281004067164,0
Steven? N'Zonzi,-0.6372770101676734,-0.7875161606830593,-0.5145769715300663,-1.0431800043040313,-0.9244786868415309,1.5061599513369337,-0.23456038754530817,1.446179531644182,1.0381957134133157,1.0955437557367749,1.259593633381609,0.6512868041890811,-0.2310217411449924,-0.3144263814792152,1.8800417633068753,0.24623236905566662,-0.12658269660683866,-0.13904364734458496,-0.3350803724789106,-0.5306393177973064,0.8856545692891827,-0.6020486959768802,-0.3255608512155935,-0.8755194852866554,-0.4251281834803508,0.25889124820040643,1.2640437595204703,0.5967051929075914,0.9951905783813091,-0.666626942384858,-0.472513473088455,-0.5713913952678887,-0.4504978576193771,0.21778027108516954,0.15905155317718797,0.9942374816051966,-0.11132476351176836,-0.4292187454320513,-0.7391850174270277,0.12582354513101632,-0.48614008595864544,-0.6345408086892076,0.09617530480388015,-0.26083913113588225,-0.566882816185304,-0.6760509226959563,-0.39645168254957114,0.4511144169158721,-0.22012334372351516,-0.283146563941554,1.053563344545922,0.9825542920466896,0
Adrien Rabiot,0.13103914677373352,-0.7304694663602417,-0.46254084326414435,0.1994614142426239,0.18360477136882855,1.2917792437552156,-0.6656244587800861,1.1884193161668075,1.202508815170595,1.3239329473189871,0.6108360278623072,-0.07322112373394545,-0.6783104282910861,0.5268333241030009,1.0587761477380555,0.608307163127473,0.052687547310711964,0.22766625678890146,-0.3350803724789106,-0.7366915140339226,-0.7138114367126746,-0.3930344415386175,-0.43855297847436303,-0.2909098449832616,0.908124409241213,0.6259726840131841,1.5518359450786563,1.067930245221631,1.0532569062164503,0.7715052170770633,-0.472513473088455,0.25701813808000906,-0.4504978576193771,0.4029523152133134,-0.12989421842110635,1.3322380200524022,-0.3408085845424717,0.6765726051191543,0.6424467797734625,1.4255995637451115,-0.5038572908458817,-0.7592668106947732,-0.49475058576207004,-0.6652091486355179,0.22767021954541738,-0.6859429822576012,0.030914159968270488,-0.9860150179926815,-0.5258117584423597,-0.283146563941554,1.3043548792803517,0.30913781269234514,0
Xabi Alonso,-0.47499801277212894,-0.5947313574442459,-0.7227214739783848,-0.4318483749088879,-0.5399078679804159,2.512632798555882,0.5452559430214262,2.5172609257456107,1.189652081790493,1.0789442138981684,3.07168873014368,2.1230305389928743,1.4185051046575217,-0.6816544799106985,2.0773992565894526,0.8802106486031538,0.11630089854643427,-0.25282983711788204,-0.3350803724789106,0.6901943501506969,1.1071190928038108,-0.32511984214691336,-0.44763594594000317,-0.13526457928311622,-0.12886018423109585,-0.3403000826163287,0.7799558890102856,0.04595192831201973,0.028655036435478252,-0.5947203344247051,-0.472513473088455,-0.7784937772845856,1.0367890890164695,-0.5229078676523105,3.0392001911255897,1.189959164222303,-0.19002656800119005,-0.541976630223121,-0.3197024439622106,1.1716727468662254,1.4359203978592079,-0.7592668106947732,-0.2466220667204675,1.3741127150073151,-0.8320494599882463,0.34421478317489573,-0.0959198464461207,-0.4266005005623146,2.0969870687560115,-0.283146563941554,1.0317716921229125,2.8553238485886805,0
